symbol,company,actual,predicted,minimum,maximum,min,max,suggest
FB,Meta Platforms Inc. Class A Common Stock,-0.1804450249573604,0.1055460901063539,-0.2320506988526157,-0.1804450249573604,0.051605673895255305,0.0,
XOM,Exxon Mobil Corporation Common Stock,-0.1649627347306868,0.1330718020210966,-0.2141273269574543,-0.1649627347306868,0.0491645922267675,0.0,
LMT,Lockheed Martin Corporation Common Stock,-0.0169348469900322,0.1257501329808799,-0.0193511952936154,-0.0169348469900322,0.0024163483035832024,0.0,
HON,Honeywell International Inc. Common Stock,-0.0084606295453284,0.1530895575573194,-0.0098274458313824,-0.0084606295453284,0.0013668162860539998,0.0,
NVDA,NVIDIA Corporation Common Stock,-0.0438992646390564,0.1901550612402139,-0.0541740774307464,-0.0438992646390564,0.01027481279169,0.0,
MDT,Medtronic plc. Ordinary Shares,0.2281605019049169,0.0830495660060996,0.1950519179383505,0.2281605019049169,0.03310858396656641,0.0,sell
ACN,Accenture plc Class A Ordinary Shares (Ireland),-0.0042753551461339,0.1419286528534815,-0.0049615248527055,-0.0042405961994027,0.0006861697065716002,3.47589467311997e-05,
INTC,Intel Corporation Common Stock,0.0009265484566038,0.0995487044187896,0.0009081228090182,0.0010287863848196,1.8425647585600027e-05,0.00010223792821580004,buy
CMCSA,Comcast Corporation Class A Common Stock,-0.0271851339245224,0.0908444850350208,-0.0305850325037512,-0.0270660770178925,0.0033998985792287988,0.00011905690662989896,
DIS,Walt Disney Company (The) Common Stock,0.0044532429388522,0.0287901077407042,0.0043789808933343,0.0045884797361922,7.426204551789963e-05,0.00013523679734000083,buy
JNJ,Johnson & Johnson Common Stock,0.0315813053789052,-0.0194026593443613,0.02946501392162,0.0322994611900414,0.002116291457285202,0.000718155811136198,buy
MCD,McDonald's Corporation Common Stock,0.0193373866806439,0.0879814022766467,0.0193373866806439,0.0206647825535359,0.0,0.0013273958728920003,buy
ABT,Abbott Laboratories Common Stock,0.0155242779523715,0.1088926246523453,0.0155242779523715,0.0169737541184953,0.0,0.0014494761661238004,buy
CAT,Caterpillar Inc. Common Stock,0.015936342151322,0.086832527754998,0.0153385184765254,0.0174735000290592,0.0005978236747965996,0.0015371578777371997,buy
SAP,SAP  SE ADS,0.0222614259764169,0.0593604000914119,0.0212859447188521,0.0239124399133014,0.0009754812575647996,0.0016510139368845003,buy
SHEL,Royal Dutch Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,0.0059528471969565,0.244922693834649,0.0056285265286422,0.0076305592062032,0.00032432066831430007,0.0016777120092466994,buy
AMZN,Amazon.com Inc. Common Stock,0.0171906849460441,0.1046251100273003,0.0168655158208187,0.0190434903329256,0.00032516912522539965,0.0018528053868815016,buy
JPM,JP Morgan Chase & Co. Common Stock,0.0266805885892567,0.0824578137521636,0.0254953028135279,0.0287125113402991,0.0011852857757288018,0.0020319227510424004,buy
VZ,Verizon Communications Inc. Common Stock,0.0905540205128728,0.0744225536718627,0.0864633730896743,0.0926378698363981,0.004090647423198493,0.0020838493235253025,buy
SPGI,S&P Global Inc. Common Stock,0.1418013418643192,0.0821168003474776,0.1329684554633333,0.1440546052235659,0.008832886400985895,0.0022532633592466933,buy
PEP,PepsiCo Inc. Common Stock,0.0693494662054298,0.068770812239807,0.0643942488537371,0.0721841996589629,0.004955217351692701,0.002834733453533106,buy
AAPL,Apple Inc. Common Stock,0.0292031793315385,0.1086029450748457,0.0288928341653983,0.0322250285058475,0.00031034516614020236,0.003021849174308998,buy
EQNR,Equinor ASA,0.0192429774510662,0.1098977639142307,0.0153652215892965,0.0223367791924509,0.003877755861769699,0.0030938017413847003,sell
TXN,Texas Instruments Incorporated Common Stock,0.0266407098754216,0.1099417857852643,0.0259527770058868,0.0297446891778338,0.0006879328695347971,0.0031039793024122027,buy
PM,Philip Morris International Inc Common Stock,0.0411244152938886,0.1164482720069257,0.0407528655177253,0.0442709268214446,0.0003715497761632991,0.0031465115275560035,buy
