symbol,company,actual,predicted,minimum,maximum,min,max,suggest
TSLA,Tesla Inc. Common Stock,0.2982094372698387,0.1523552265111246,0.2258816793707322,0.3239127090407995,0.07232775789910648,0.025703271770960823,sell
COP,ConocoPhillips Common Stock,0.2864676719109349,0.1172829987234626,0.2141139363575761,0.309665120766901,0.0723537355533588,0.023197448855966085,sell
CVS,CVS Health Corporation Common Stock,0.213717670953856,0.1039466160745468,0.1877928963498477,0.2235319223971372,0.0259247746040083,0.009814251443281213,buy
INTC,Intel Corporation Common Stock,0.1934769446255603,0.238701141478799,0.1876255518480413,0.2109875233805668,0.0058513927775190044,0.0175105787550065,buy
TMO,Thermo Fisher Scientific Inc Common Stock,0.1928052789780835,0.1571283839463111,0.1744033460493584,0.2041717140577439,0.018401932928725107,0.011366435079660397,buy
BLK,BlackRock Inc. Common Stock,0.1722853793661068,0.167320124550217,0.1684810836281448,0.1994440603758938,0.00380429573796201,0.027158681009786995,buy
MS,Morgan Stanley Common Stock,0.15240184059938,0.2321886455358028,0.1346849532841285,0.1846602619816877,0.017716887315251506,0.032258421382307695,buy
ABBV,AbbVie Inc. Common Stock,0.1458144857029956,0.188682664423885,0.136271602258308,0.1609492348800239,0.009542883444687594,0.015134749177028312,buy
SPGI,S&P Global Inc. Common Stock,0.1418013418643192,0.0818104482694103,0.1329247824594598,0.1440178882633124,0.008876559404859402,0.0022165463989932133,buy
DHR,Danaher Corporation Common Stock,0.1331908543165407,0.1174737125401508,0.1239976260033042,0.1385200439473097,0.009193228313236504,0.0053291896307690045,buy
UNH,UnitedHealth Group Incorporated Common Stock (DE),0.1180622015905451,0.1508304099681767,0.1094981750551052,0.1275456621886741,0.008564026535439903,0.009483460598129004,buy
QCOM,QUALCOMM Incorporated Common Stock,0.1133061702383895,0.0633486328892123,0.1028449735186566,0.1172470719831256,0.010461196719732904,0.003940901744736103,buy
CRM,Salesforce Inc. Common Stock,0.1084705143075684,0.2796191211402747,0.1025690884239782,0.1329734420267839,0.005901425883590203,0.0245029277192155,buy
BMY,Bristol-Myers Squibb Company Common Stock,0.1072001058334949,0.1138145733743386,0.1032126961915505,0.1132994570845631,0.003987409641944398,0.006099351251068197,buy
MSFT,Microsoft Corporation Common Stock,0.1071829624139998,0.1263889138361671,0.1023580571237618,0.1126507720808728,0.004824905290238005,0.005467809666873005,buy
WFC,Wells Fargo & Company Common Stock,0.1050682105341601,0.0759296427204108,0.0966461041133431,0.1114412752242937,0.008422106420817005,0.006373064690133601,buy
LOW,Lowe's Companies Inc. Common Stock,0.1033666283287715,0.065295669237922,0.0936217034807582,0.1103867170557443,0.0097449248480133,0.007020088726972795,buy
AZN,AstraZeneca PLC American Depositary Shares,0.0963890453882218,0.1097686479179959,0.0885069129382097,0.1028378185093517,0.007882132450012097,0.006448773121129903,buy
NKE,Nike Inc. Common Stock,0.0951631797782376,0.1346822219448811,0.0790275060760478,0.1030690273710551,0.016135673702189796,0.007905847592817497,sell
RTX,Raytheon Technologies Corporation Common Stock,0.0919869756607275,-0.0284066483631025,0.0784074939023285,0.0958787277617236,0.013579481758399,0.0038917521009960987,sell
VZ,Verizon Communications Inc. Common Stock,0.0917330043002519,0.0736833064940859,0.0877357683893766,0.0938439846617349,0.003997235910875294,0.0021109803614829947,buy
AVGO,Broadcom Inc. Common Stock,0.0903382634630267,0.1301453972276073,0.077101602047099,0.0992335757787636,0.013236661415927706,0.008895312315736897,sell
GOOG,Alphabet Inc. Class C Capital Stock,0.0891432034474705,0.2349589946449566,0.086890937292711,0.1047828820302501,0.0022522661547594997,0.015639678582779606,buy
MRK,Merck & Company Inc. Common Stock (new),0.088886006574318,0.1030767428953256,0.0852907561666333,0.0937551306142362,0.0035952504076846997,0.004869124039918196,buy
LIN,Linde plc Ordinary Share,0.0881029532050717,0.1513461983717599,0.0868218979166249,0.0948683649907935,0.0012810552884467974,0.006765411785721806,buy
CVX,Chevron Corporation Common Stock,0.0857419200866368,0.1286375670902363,0.0771449319815202,0.1060504434882027,0.008596988105116596,0.0203085234015659,buy
V,Visa Inc.,0.0850656618498491,0.1065766007548512,0.082916197752964,0.0890590104708696,0.002149464096885101,0.003993348621020507,buy
NEE,NextEra Energy Inc. Common Stock,0.0828622118321269,0.1069222450207992,0.0804398165726606,0.0889114473005381,0.0024223952594663034,0.006049235468411199,buy
IBM,International Business Machines Corporation Common Stock,0.0822058181284143,0.51348816719954,0.0793323556342311,0.1267189355867134,0.0028734624941832015,0.0445131174582991,buy
AAPL,Apple Inc. Common Stock,0.0798399045116761,0.1735227820604585,0.0789887837055162,0.0894022247105584,0.0008511208061598996,0.009562320198882313,buy
ACN,Accenture plc Class A Ordinary Shares (Ireland),0.0796353381164709,0.120025194862058,0.0764537213766779,0.0854863001600243,0.003181616739793003,0.005850962043553398,buy
TM,Toyota Motor Corporation Common Stock,0.0789276553200145,0.1199573487216536,0.0783979133574782,0.0826877724364132,0.0005297419625363009,0.0037601171163987035,buy
PEP,PepsiCo Inc. Common Stock,0.0772385715300777,0.0696861357840462,0.0717133261358524,0.0801370296227202,0.005525245394225289,0.0028984580926424974,buy
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,0.0772065773695443,0.1221181783852505,0.0730358732747753,0.0824034465025033,0.0041707040947689955,0.005196869132958998,buy
TD,Toronto Dominion Bank (The) Common Stock,0.0751659949250919,0.286527565038348,0.0722156285663768,0.0954619903915266,0.002950366358715109,0.020295995466434694,buy
SCHW,Charles Schwab Corporation (The) Common Stock,0.0730214073783786,0.1724752990322663,0.0685808148542698,0.0844942217596489,0.004440592524108805,0.011472814381270291,buy
BAC,Bank of America Corporation Common Stock,0.0729269749536201,0.1415156553162067,0.0729269749536201,0.0779289399285243,0.0,0.005001964974904197,buy
JNJ,Johnson & Johnson Common Stock,0.0723698755118981,0.0998328460682891,0.0650842502567611,0.0779469609556666,0.007285625255136999,0.005577085443768504,buy
JPM,JP Morgan Chase & Co. Common Stock,0.0709128456357218,0.1585295510139292,0.0672792994957511,0.0815023048920131,0.003633546139970703,0.010589459256291303,buy
