symbol,company,actual,predicted,minimum,maximum,min,max,suggest
AMD,Advanced Micro Devices Inc. Common Stock,1.5136876578357092,3.6123910608884153,1.5136876578357092,4.690469096494393,0.0,3.1767814386586837,buy
HON,Honeywell International Inc. Common Stock,0.5784596762879002,0.9607520020088924,0.5784596762879002,0.7996003712718137,0.0,0.22114069498391353,buy
BAC,Bank of America Corporation Common Stock,0.5722156933775533,1.0902496866589784,0.5722156933775533,0.8686428740362268,0.0,0.29642718065867346,buy
MA,Mastercard Incorporated Common Stock,0.5246734518844598,0.8939112854270184,0.5246734518844598,0.7184027405755736,0.0,0.19372928869111383,buy
MDT,Medtronic plc. Ordinary Shares,0.4626027937350548,0.8351680515955026,0.4626027937350548,0.6349525228699191,0.0,0.1723497291348643,buy
TTE,TotalEnergies SE,0.4341090131424445,0.8524414571803192,0.4341090131424445,0.6157108975891932,0.0,0.18160188444674868,buy
MCD,McDonald's Corporation Common Stock,0.4267951473552167,1.7479353186737756,0.4267951473552167,0.9906513614500172,0.0,0.5638562140948005,buy
PG,Procter & Gamble Company (The) Common Stock,0.3981473444592696,0.7376277489411097,0.3981473444592696,0.5333105659996729,0.0,0.13516322154040328,buy
CSCO,Cisco Systems Inc. Common Stock (DE),0.3695942958236591,2.275752068076016,0.3695942958236591,1.074099335388064,0.0,0.7045050395644048,buy
AMZN,Amazon.com Inc. Common Stock,0.3612575931388883,1.2633239247180743,0.3612575931388883,0.6871359049368114,0.0,0.32587831179792315,buy
SAP,SAP  SE ADS,0.2649403869393215,1.0518258849039557,0.2649403869393215,0.4734181352470124,0.0,0.2084777483076909,buy
JNJ,Johnson & Johnson Common Stock,0.2610221970657606,0.5537921963083794,0.2610221970657606,0.33744166550301,0.0,0.07641946843724945,buy
AMT,American Tower Corporation (REIT) Common Stock,0.1930385746089311,1.1644965616639515,0.1930385746089311,0.3805674397224938,0.0,0.1875288651135627,buy
NEE,NextEra Energy Inc. Common Stock,0.1637851302531217,620.2106174807361,0.1637851302531217,101.71823632981253,0.0,101.55445119955941,buy
AMGN,Amgen Inc. Common Stock,0.1515436977404496,0.241579434614832,0.1515436977404496,0.1651880462351797,0.0,0.01364434849473009,buy
NVO,Novo Nordisk A/S Common Stock,0.1366055113392427,0.2281889431756797,0.1366055113392427,0.1491163128754619,0.0,0.012510801536219196,buy
IBM,International Business Machines Corporation Common Stock,0.1172489912003428,1.8504963570954347,0.1172489912003428,0.320470496352194,0.0,0.2032215051518512,buy
NVDA,NVIDIA Corporation Common Stock,0.0976829362565687,0.5012390504845496,0.0976829362565687,0.1371034824386492,0.0,0.039420546182080504,buy
PEP,PepsiCo Inc. Common Stock,0.6178257627529824,0.7239221065535852,0.6178257627529824,0.6833748172868925,0.0,0.06554905453391013,buy
NKE,Nike Inc. Common Stock,0.6538336741435662,1.4817929492498447,0.6538336741435662,1.195181329027548,0.0,0.5413476548839817,buy
ASML,ASML Holding N.V. New York Registry Shares,0.4806640102554301,0.9461478606646392,0.4806640102554301,0.7044053445022591,0.0,0.22374133424682902,buy
C,Citigroup Inc. Common Stock,0.6757255947746951,1.244261122031476,0.6757255947746951,1.059899602080828,0.0,0.38417400730613294,buy
SCHW,Charles Schwab Corporation (The) Common Stock,1.294789233630838,1.7638968647683704,1.294789233630838,1.9021847438417807,0.0,0.6073955102109427,buy
JPM,JP Morgan Chase & Co. Common Stock,0.7002467995477045,1.0508155357316282,0.7002467995477045,0.9457314350819808,0.0,0.24548463553427624,buy
CRM,Salesforce Inc. Common Stock,0.7337831239991277,1.6195035543647052,0.7337831239991277,1.383709828382633,0.0,0.6499267043835053,buy
COP,ConocoPhillips Common Stock,1.1530306298889823,1.198288376298842,1.1530306298889823,1.2052141977392985,0.0,0.05218356785031619,buy
INTU,Intuit Inc. Common Stock,1.1470550299642637,1.9248325964836144,1.1470550299642637,2.039208699833649,0.0,0.8921536698693855,buy
CAT,Caterpillar Inc. Common Stock,1.0146770461982415,2.0052171706143227,1.0146770461982415,2.0197553737815896,0.0,1.0050783275833481,buy
AAPL,Apple Inc. Common Stock,0.9291192564014168,2.175680456211849,0.9291192564014168,2.0873232714281444,0.0,1.1582040150267277,buy
SHEL,Royal Dutch Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,0.6731794911527998,0.826473373682021,0.6731794911527998,0.776373788990658,0.0,0.10319429783785816,buy
LIN,Linde plc Ordinary Share,0.9057959800905312,3.735744171430545,0.9057959800905312,3.469151675670785,0.0,2.563355695580254,buy
ABBV,AbbVie Inc. Common Stock,0.8922001473203227,1.2270520146789194,0.8922001473203227,1.1909550327081482,0.0,0.29875488538782546,buy
ABT,Abbott Laboratories Common Stock,0.8261867774545332,1.326882360351896,0.8261867774545332,1.2398548475742248,0.0,0.41366807011969164,buy
TMO,Thermo Fisher Scientific Inc Common Stock,0.8417604580872604,2.007974659026924,0.8417604580872604,1.8234334580981,0.0,0.9816730000108396,buy
LMT,Lockheed Martin Corporation Common Stock,0.0053985006613022,0.630742414984302,0.0053413721646712,0.0091230891370301,5.712849663100025e-05,0.0037245884757279,buy
CVS,CVS Health Corporation Common Stock,0.2184055800155071,0.4690803886334024,0.2183099761292867,0.2732686161137616,9.560388622040228e-05,0.054863036098254464,buy
TM,Toyota Motor Corporation Common Stock,0.0789276553200145,0.1199573487216511,0.078397913357478,0.082687772436413,0.0005297419625364952,0.0037601171163984953,buy
PFE,Pfizer Inc. Common Stock,0.7815052499608248,0.7806087553185693,0.7808046346913401,0.7815052499608248,0.0007006152694847279,0.0,buy
AZN,AstraZeneca PLC American Depositary Shares,0.2312683439545956,0.3902533440192097,0.2279221502432505,0.2813298097350795,0.003346193711345119,0.05006146578048387,buy
MRK,Merck & Company Inc. Common Stock (new),0.088886006574318,0.1030767428953239,0.0852907561666333,0.0937551306142359,0.0035952504076846997,0.004869124039917905,buy
VZ,Verizon Communications Inc. Common Stock,0.1045606709716133,0.1063490143654827,0.1006867855907839,0.1085089643204128,0.0038738853808294033,0.003948293348799509,buy
NVS,Novartis AG Common Stock,0.2207595573145473,0.2032180553100744,0.2168678990736656,0.2225714941250413,0.0038916582408816958,0.0018119368104939915,buy
COST,Costco Wholesale Corporation Common Stock,0.1407986846798558,0.1837688388165308,0.1355808244924541,0.1523974629012133,0.005217860187401696,0.01159877822135752,buy
SONY,Sony Group Corporation American Depositary Shares ,0.2289260834182796,0.3802657067801173,0.2218630005356136,0.2754884335533281,0.007063082882665994,0.046562350135048475,buy
MSFT,Microsoft Corporation Common Stock,0.1489431635186485,0.1540629621589054,0.1398964830871245,0.158691809002492,0.009046680431524012,0.009748645483843493,buy
QCOM,QUALCOMM Incorporated Common Stock,0.2610361478215692,0.4252748184996412,0.2500083052136958,0.3092983849912097,0.011027842607873373,0.04826223716964051,buy
DHR,Danaher Corporation Common Stock,1.0978984450899918,1.3306781968805952,1.0834031737062175,1.3630437030875957,0.014495271383774266,0.2651452579976039,buy
CMCSA,Comcast Corporation Class A Common Stock,0.2160492766379447,0.3573375626638463,0.1990585254468335,0.2680226954853353,0.01699075119111121,0.051973418847390596,buy
TXN,Texas Instruments Incorporated Common Stock,0.6127478361650404,0.6256884241998276,0.5940981763646889,0.6431139523473723,0.018649659800351492,0.03036611618233198,buy
TMUS,T-Mobile US Inc. Common Stock,0.5448021821353708,0.7069218034756969,0.5152562054852459,0.6974935375907653,0.029545976650124928,0.15269135545539447,buy
SPGI,S&P Global Inc. Common Stock,0.2341023528425565,0.2303972805701369,0.2036418605158355,0.2609391899481105,0.030460492326721017,0.026836837105553984,buy
INTC,Intel Corporation Common Stock,0.2771939903563908,0.1907469274357442,0.2429836281626158,0.2990448808534168,0.03421036219377502,0.021850890497025988,buy
AXP,American Express Company Common Stock,0.888112044839391,0.8868011503268038,0.849717761124033,0.9465159236479942,0.038394283715358024,0.058403878808603205,buy
V,Visa Inc.,0.4636810285557991,0.8191261146029312,0.4168767673745231,0.6554789413218525,0.04680426118127601,0.19179791276605335,buy
MS,Morgan Stanley Common Stock,0.8198423408843369,1.218276856493885,0.7655815183560504,1.1602893811973918,0.05426082252828657,0.34044704031305484,buy
LOW,Lowe's Companies Inc. Common Stock,0.4841005792752406,0.6656455620734638,0.4259445787820686,0.6177907024136972,0.05815600049317199,0.13369012313845657,buy
WFC,Wells Fargo & Company Common Stock,0.5506906483567683,0.694304007994768,0.4833962872332217,0.6650260937205554,0.06729436112354659,0.11433544536378715,buy
DIS,Walt Disney Company (The) Common Stock,0.9363340257195704,0.8454070498334495,0.8511960043416127,0.9363340257195704,0.08513802137795767,0.0,buy
ADBE,Adobe Inc. Common Stock,0.8711933103174513,1.4651478798308302,0.775418047798744,1.6804783187460628,0.09577526251870727,0.8092850084286115,buy
