symbol,company,actual,predicted,minimum,maximum,min,max,suggest
GOOGL,Alphabet Inc. Class A Common Stock,0.0685637086686345,0.1640235518918146,0.0685637086686345,0.0751087895489422,0.0,0.00654508088030771,buy
ABT,Abbott Laboratories Common Stock,0.0154316012945585,0.1089899397688024,0.0154316012945585,0.0168753562716744,0.0,0.0014437549771158988,buy
BAC,Bank of America Corporation Common Stock,0.0729269749536201,0.1415156553162071,0.0729269749536201,0.0779289399285244,0.0,0.005001964974904294,buy
CSCO,Cisco Systems Inc. Common Stock (DE),0.0287527576148585,0.1876671292849279,0.0287527576148585,0.0333219840250055,0.0,0.004569226410146995,buy
MCD,McDonald's Corporation Common Stock,0.0234862493461907,0.1316717410871437,0.0234862493461907,0.026027120780859,0.0,0.0025408714346683015,buy
WMT,Walmart Inc. Common Stock,0.007171162470714,0.1038181164899315,0.0069000380897351,0.0079022938246493,0.00027112438097889966,0.0007311313539352998,buy
AMZN,Amazon.com Inc. Common Stock,0.0339954006224584,0.174462954874938,0.0336346210217626,0.0389162069206262,0.00036077960069579723,0.004920806298167803,buy
ADBE,Adobe Inc. Common Stock,0.0214804486852548,0.1873433853629894,0.0211137873290601,0.0250713266400343,0.0003666613561946995,0.0035908779547795013,buy
PM,Philip Morris International Inc Common Stock,0.0411244152938886,0.1145371602253664,0.0407575446445573,0.0441911606150159,0.0003668706493312954,0.003066745321127301,buy
CMCSA,Comcast Corporation Class A Common Stock,0.0302765182299532,0.1329779078766422,0.0298932325498716,0.0334741588817913,0.0003832856800816027,0.0031976406518380955,buy
DE,Deere & Company Common Stock,0.0229777196034182,0.1043069597147996,0.0225869531107751,0.0250752929357231,0.00039076649264310065,0.0020975733323048973,buy
TM,Toyota Motor Corporation Common Stock,0.0789276553200145,0.1199573487216534,0.0783979133574782,0.0826877724364132,0.0005297419625363009,0.0037601171163987035,buy
TXN,Texas Instruments Incorporated Common Stock,0.0281337640771063,0.1248699336655158,0.0275485180783086,0.0311163796951654,0.0005852459987976989,0.0029826156180591014,buy
DIS,Walt Disney Company (The) Common Stock,0.0166661856262962,0.2270558649666246,0.0160526430513419,0.0203466608798995,0.0006135425749542976,0.0036804752536033006,buy
SHEL,Royal Dutch Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,0.0197967897308066,0.3213149756757339,0.0191257762790557,0.0271757672891124,0.0006710134517509021,0.007378977558305799,buy
AAPL,Apple Inc. Common Stock,0.0798399045116761,0.1735227820604585,0.0789887837055162,0.0894022247105584,0.0008511208061598996,0.009562320198882313,buy
SAP,SAP  SE ADS,0.0222614259764169,0.0593604000914172,0.0212859447188523,0.0239124399133015,0.0009754812575645984,0.001651013936884601,buy
LIN,Linde plc Ordinary Share,0.0881029532050717,0.1513461983717595,0.0868218979166249,0.0948683649907935,0.0012810552884467974,0.006765411785721806,buy
PFE,Pfizer Inc. Common Stock,0.0612135486444761,0.1599199805538288,0.0599083098523322,0.0682037724883722,0.0013052387921438993,0.006990223843896103,buy
GS,Goldman Sachs Group Inc. (The) Common Stock,0.0424818597067446,0.1389279853142712,0.041123215683876,0.0478143583633502,0.001358644022868595,0.005332498656605601,buy
AMT,American Tower Corporation (REIT) Common Stock,0.044373994326877,0.1175475122884344,0.0427153588649558,0.0484644208606173,0.0016586354619211943,0.004090426533740303,buy
AMGN,Amgen Inc. Common Stock,0.0505140144278222,0.0905679728790093,0.0487366101173099,0.053623212247376,0.0017774043105122997,0.003109197819553801,buy
V,Visa Inc.,0.0846224906323952,0.105812232617984,0.0824501114206354,0.0886101237770442,0.002172379211759806,0.003987633144649005,buy
GOOG,Alphabet Inc. Class C Capital Stock,0.0891432034474705,0.2349589946448642,0.086890937292711,0.1047828820302404,0.0022522661547594997,0.015639678582769906,buy
ASML,ASML Holding N.V. New York Registry Shares,0.0567377008997254,0.1210668416974027,0.0544764394687444,0.0630744743497567,0.0022612614309810014,0.006336773450031301,buy
NEE,NextEra Energy Inc. Common Stock,0.0828622118321269,0.1069222450207994,0.0804398165726607,0.0889114473005381,0.0024223952594662063,0.006049235468411199,buy
IBM,International Business Machines Corporation Common Stock,0.0822058181284143,0.5134881671995412,0.079332355634231,0.1267189355867135,0.0028734624941833126,0.04451311745829918,buy
