symbol,company,actual,predicted,minimum,maximum,min,max,suggest
AAPL,Apple Inc. Common Stock,0.0144674943573085,0.1346577797000309,0.0144674943573085,0.0162063466323077,0.0,0.0017388522749991996,buy
ABT,Abbott Laboratories Common Stock,0.0154316012945585,0.1089899397688024,0.0154316012945585,0.0168753562716744,0.0,0.0014437549771158988,buy
MCD,McDonald's Corporation Common Stock,0.0193028082935516,0.0862912788529355,0.0193028082935516,0.0205958738986377,0.0,0.0012930656050860988,buy
CSCO,Cisco Systems Inc. Common Stock (DE),0.0287527576148585,0.1876671292849266,0.0287527576148585,0.0333219840250055,0.0,0.004569226410146995,buy
MDT,Medtronic plc. Ordinary Shares,0.0363223953439291,0.1147991881080013,0.0363223953439291,0.0391728604360293,0.0,0.002850465092100199,buy
BAC,Bank of America Corporation Common Stock,0.0729269749536201,0.1415156553162063,0.0729269749536201,0.0779289399285243,0.0,0.005001964974904197,buy
INTC,Intel Corporation Common Stock,0.0032637881246921,0.10082130163853,0.0032043362746096,0.0036195658396244,5.9451850082499914e-05,0.0003557777149322998,buy
AMZN,Amazon.com Inc. Common Stock,0.0108346271760337,0.1076886751198025,0.0106296855898181,0.0121101933636652,0.00020494158621559878,0.0012755661876315012,buy
SHEL,Royal Dutch Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,0.0059528471969565,0.244922693834649,0.0056285265286422,0.0076305592062032,0.00032432066831430007,0.0016777120092466994,buy
ADBE,Adobe Inc. Common Stock,0.0214804486852548,0.187343385362988,0.0211137873290599,0.0250713266400342,0.00036666135619490073,0.0035908779547794006,buy
PM,Philip Morris International Inc Common Stock,0.0411244152938886,0.1145371602253654,0.0407575446445573,0.0441911606150158,0.0003668706493312954,0.003066745321127204,buy
MS,Morgan Stanley Common Stock,0.0595203598215396,0.1048188230419935,0.0590191405992206,0.0628560206622965,0.0005012192223190007,0.003335660840756892,buy
TSLA,Tesla Inc. Common Stock,0.0155356616942407,0.1151791592805942,0.0149863310413819,0.0176429849151442,0.0005493306528588007,0.0021073232209035,buy
DIS,Walt Disney Company (The) Common Stock,0.0166661856262962,0.227055864966625,0.016052643051342,0.0203466608798995,0.0006135425749542005,0.0036804752536033006,buy
TXN,Texas Instruments Incorporated Common Stock,0.0266407098754216,0.1099417857852643,0.0259527770058868,0.0297446891778338,0.0006879328695347971,0.0031039793024122027,buy
SAP,SAP  SE ADS,0.0222614259764169,0.0593604000914119,0.0212859447188521,0.0239124399133014,0.0009754812575647996,0.0016510139368845003,buy
PFE,Pfizer Inc. Common Stock,0.0612135486444761,0.1599199805538381,0.0599083098523327,0.0682037724883728,0.0013052387921433997,0.006990223843896699,buy
JPM,JP Morgan Chase & Co. Common Stock,0.0318795122875499,0.0849746074888802,0.0304632642042216,0.0341374114498307,0.001416248083328301,0.0022578991622808006,buy
AMGN,Amgen Inc. Common Stock,0.0505140144278222,0.0905679728790147,0.0487366101173101,0.0536232122473763,0.0017774043105120985,0.003109197819554106,buy
TM,Toyota Motor Corporation Common Stock,0.0766217070271624,0.0975907666491066,0.0747990622081686,0.0805146121448045,0.0018226448189937877,0.0038929051176421064,buy
ASML,ASML Holding N.V. New York Registry Shares,0.0567377008997254,0.121066841697403,0.0544764394687444,0.0630744743497567,0.0022612614309810014,0.006336773450031301,buy
