symbol,company,actual,predicted,minimum,maximum,min,max,suggest
BMY,Bristol-Myers Squibb Company Common Stock,0.4534564293173435,0.2209171340753474,0.3480099908209364,0.4534564293173435,0.10544643849640706,0.0,sell
LOW,Lowe's Companies Inc. Common Stock,0.4247379988587274,0.167779799636312,0.2696091459303649,0.4700921882191362,0.15512885292836248,0.0453541893604088,sell
MS,Morgan Stanley Common Stock,0.3854421232346125,0.2272918421026582,0.3119972376440558,0.4092182728625323,0.07344488559055673,0.023776149627919796,sell
TSLA,Tesla Inc. Common Stock,0.2982094372698387,0.1523552265111218,0.2258816793707315,0.3239127090407985,0.07232775789910717,0.025703271770959824,sell
COP,ConocoPhillips Common Stock,0.2864676719109349,0.1172829987234625,0.214113936357576,0.309665120766901,0.07235373555335892,0.023197448855966085,sell
INTC,Intel Corporation Common Stock,0.2771939903563908,0.1907469274357442,0.2429836281626158,0.2990448808534168,0.03421036219377502,0.021850890497025988,buy
DE,Deere & Company Common Stock,0.274603771057993,0.3090362974890982,0.2637117356411582,0.2980799267453256,0.010892035416834811,0.02347615568733258,buy
QCOM,QUALCOMM Incorporated Common Stock,0.2610361478215692,0.4252748184996412,0.2500083052136958,0.3092983849912097,0.011027842607873373,0.04826223716964051,buy
TMO,Thermo Fisher Scientific Inc Common Stock,0.2549586780601043,0.2830108080241672,0.2310291673625796,0.2881299160933268,0.023929510697524692,0.03317123803322247,buy
SCHW,Charles Schwab Corporation (The) Common Stock,0.2501031786931951,0.2750858089477723,0.2134573633804342,0.291075169140377,0.0366458153127609,0.040971990447181916,sell
LIN,Linde plc Ordinary Share,0.2482684772697351,0.2671589053867646,0.2322506815352257,0.2683466611319098,0.0160177957345094,0.020078183862174692,buy
ADBE,Adobe Inc. Common Stock,0.2388958810807738,0.3913347495409562,0.2257238671117317,0.2893117164509311,0.013172013969042107,0.050415835370157314,buy
SPGI,S&P Global Inc. Common Stock,0.2341023528425565,0.2303972805701369,0.2036418605158355,0.2609391899481105,0.030460492326721017,0.026836837105553984,buy
ASML,ASML Holding N.V. New York Registry Shares,0.2270668953597781,0.1559113380054642,0.1808861927212427,0.2524360149894004,0.04618070263853538,0.025369119629622294,sell
DHR,Danaher Corporation Common Stock,0.2160643125147863,0.1714110023268276,0.1844707128888186,0.2359506084732384,0.031593599625967694,0.019886295958452094,sell
JNJ,Johnson & Johnson Common Stock,0.2157271588098865,0.2510021969671528,0.2050939860945206,0.2241661678627341,0.010633172715365902,0.008439009052847612,buy
CVS,CVS Health Corporation Common Stock,0.213717670953856,0.1039466160745474,0.1877928963498478,0.2235319223971374,0.02592477460400819,0.009814251443281408,buy
