symbol,company,actual,predicted,minimum,maximum,min,max,suggest
NVO,Novo Nordisk A/S Common Stock,0.1366055113392427,0.2281889431756797,0.1366055113392427,0.1491163128754619,0.0,0.012510801536219196,buy
HON,Honeywell International Inc. Common Stock,0.1379139308704573,0.5275477700775496,0.1379139308704573,0.1916498652356551,0.0,0.0537359343651978,buy
NKE,Nike Inc. Common Stock,0.1830170809928596,0.425449206505772,0.1830170809928596,0.2273863009431274,0.0,0.044369219950267796,buy
MCD,McDonald's Corporation Common Stock,0.1347715508772133,0.8252260255565099,0.1347715508772133,0.2278251712398537,0.0,0.09305362036264042,buy
AMAT,Applied Materials Inc. Common Stock,0.0794592675601867,0.3748707425907334,0.0794592675601867,0.1029324469949884,0.0,0.02347317943480169,buy
RY,Royal Bank Of Canada Common Stock,0.2541661422933589,0.5737784223289654,0.2541661422933589,0.3354007625395937,0.0,0.08123462024623485,buy
PEP,PepsiCo Inc. Common Stock,0.1928159979716621,0.3259071943833319,0.1928159979716621,0.2184781098290207,0.0,0.025662111857358588,buy
BAC,Bank of America Corporation Common Stock,0.0729269749536201,0.1415156553162063,0.0729269749536201,0.0779289399285243,0.0,0.005001964974904197,buy
NVDA,NVIDIA Corporation Common Stock,0.0976829362565687,0.5012390504845496,0.0976829362565687,0.1371034824386492,0.0,0.039420546182080504,buy
AMGN,Amgen Inc. Common Stock,0.1515436977404496,0.241579434614832,0.1515436977404496,0.1651880462351797,0.0,0.01364434849473009,buy
LIN,Linde plc Ordinary Shares,0.3498964284830935,0.6939529829761099,0.3498964284830935,0.4702805880963987,0.0,0.12038415961330523,buy
ASML,ASML Holding N.V. New York Registry Shares,0.4806640102554301,0.9461478606646392,0.4806640102554301,0.7044053445022591,0.0,0.22374133424682902,buy
MA,Mastercard Incorporated Common Stock,0.5246734518844598,0.8939112854270184,0.5246734518844598,0.7184027405755736,0.0,0.19372928869111383,buy
LMT,Lockheed Martin Corporation Common Stock,0.0053985006613022,0.630742414984302,0.0053413721646712,0.0091230891370301,5.712849663100025e-05,0.0037245884757279,buy
TM,Toyota Motor Corporation Common Stock,0.0789276553200145,0.1199573487216511,0.078397913357478,0.082687772436413,0.0005297419625364952,0.0037601171163984953,buy
PFE,Pfizer Inc. Common Stock,0.0691328679349059,0.1819085405405615,0.0685379765492633,0.077114818854454,0.0005948913856426014,0.007981950919548092,buy
SHEL,Royal Dutch Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,0.0197967897308066,0.3213149756757367,0.0191257762790558,0.0271757672891124,0.0006710134517508015,0.007378977558305799,buy
ABT,Abbott Laboratories Common Stock,0.0670163481933009,0.1267686389925387,0.0660610712091684,0.0735542331186008,0.0009552769841325026,0.0065378849252999,buy
WMT,Walmart Inc. Common Stock,0.0503869927703542,0.2063936630005594,0.0490539062715152,0.0586704028831341,0.001333086498839002,0.008283410112779895,buy
NEE,NextEra Energy Inc. Common Stock,0.0828622118321269,0.1069222450207989,0.0804398165726606,0.0889114473005381,0.0024223952594663034,0.006049235468411199,buy
TXN,Texas Instruments Incorporated Common Stock,0.22530682848679,0.3129941682803704,0.2228568791192771,0.251436552496503,0.002449949367512916,0.026129724009712973,buy
IBM,International Business Machines Corporation Common Stock,0.0822058181284143,0.5134881671995175,0.0793323556342313,0.1267189355867111,0.0028734624941830073,0.044513117458296794,buy
UNH,UnitedHealth Group Incorporated Common Stock (DE),0.3387502755707914,0.4851421834946959,0.3357457673858205,0.3894420366550764,0.003004508184970889,0.05069176108428497,buy
TTE,TotalEnergies SE,0.2200980524195487,0.2129712931415597,0.2168751398685198,0.2243196100809826,0.0032229125510288836,0.004221557661433922,buy
AZN,AstraZeneca PLC American Depositary Shares,0.2312683439545956,0.3902533440192097,0.2279221502432505,0.2813298097350795,0.003346193711345119,0.05006146578048387,buy
UPS,United Parcel Service Inc. Common Stock,0.1527120126521801,0.272382514458733,0.1491600805586509,0.1716063430801269,0.003551932093529192,0.018894330427946804,buy
MRK,Merck & Company Inc. Common Stock (new),0.088886006574318,0.1030767428953239,0.0852907561666333,0.0937551306142359,0.0035952504076846997,0.004869124039917905,buy
DIS,Walt Disney Company (The) Common Stock,0.1178825725539885,0.1408427275670388,0.1140882797459064,0.1274921868536565,0.003794292808082092,0.009609614299667987,buy
VZ,Verizon Communications Inc. Common Stock,0.1045606709716133,0.1063490143654827,0.1006867855907839,0.1085089643204128,0.0038738853808294033,0.003948293348799509,buy
NVS,Novartis AG Common Stock,0.2207595573145473,0.2032180553100744,0.2168678990736656,0.2225714941250413,0.0038916582408816958,0.0018119368104939915,buy
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),0.1144393975362084,0.1697791109460219,0.1099520420195314,0.1215362338677684,0.004487355516676991,0.007096836331560011,buy
COST,Costco Wholesale Corporation Common Stock,0.1407986846798558,0.1837688388165308,0.1355808244924541,0.1523974629012133,0.005217860187401696,0.01159877822135752,buy
PG,Procter & Gamble Company (The) Common Stock,0.276962236470957,0.3343734834532246,0.2708861904155151,0.3048590501100827,0.0060760460554419304,0.02789681363912566,buy
SAP,SAP  SE ADS,0.1670138397974201,0.4304846919808476,0.1609339985413053,0.2333946827300242,0.0060798412561147985,0.0663808429326041,buy
SONY,Sony Group Corporation American Depositary Shares ,0.2289260834182796,0.3802657067801173,0.2218630005356136,0.2754884335533281,0.007063082882665994,0.046562350135048475,buy
MSFT,Microsoft Corporation Common Stock,0.1489431635186485,0.1540629621589054,0.1398964830871245,0.158691809002492,0.009046680431524012,0.009748645483843493,buy
