symbol,company,actual,predicted,minimum,maximum,min,max,suggest
NVDA,NVIDIA Corporation Common Stock,-0.1983962177289579,0.3591891013875018,-0.3090190361028576,-0.1983962177289579,0.11062281837389967,0.0,
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),-0.0031731642813093,0.0838372487539386,-0.0034492626160547,-0.0031731642813093,0.00027609833474540003,0.0,
HON,Honeywell International Inc. Common Stock,-0.0084606295453284,0.1530895575573189,-0.0098274458313824,-0.0084606295453284,0.0013668162860539998,0.0,
ABT,Abbott Laboratories Common Stock,-0.016792801741006,0.1534553756656791,-0.0196517456309641,-0.016792801741006,0.0028589438899580995,0.0,
LMT,Lockheed Martin Corporation Common Stock,-0.0169348469900322,0.1257501329808776,-0.0193511952936153,-0.0169348469900322,0.002416348303583102,0.0,
NVDA,NVIDIA Corporation Common Stock,-0.0438992646390564,0.1901550612402135,-0.0541740774307464,-0.0438992646390564,0.01027481279169,0.0,
FB,Meta Platforms Inc. Class A Common Stock,-0.1804450249573604,0.1055460901063448,-0.232050698852614,-0.1804450249573604,0.05160567389525361,0.0,
ACN,Accenture plc Class A Ordinary Shares (Ireland),-0.0711359574437167,0.1290043627253812,-0.0853731307420376,-0.0711359574437167,0.014237173298320902,0.0,
DIS,Walt Disney Company (The) Common Stock,-0.0840398015067444,0.1521774475579434,-0.1038914522306099,-0.0840398015067444,0.019851650723865508,0.0,
XOM,Exxon Mobil Corporation Common Stock,-0.1649627347306868,0.1330718020210974,-0.2141273269574545,-0.1649627347306868,0.04916459222676772,0.0,
MDT,Medtronic plc. Ordinary Shares,0.2281605019049169,0.0830495660060996,0.1950519179383505,0.2281605019049169,0.03310858396656641,0.0,sell
BAC,Bank of America Corporation Common Stock,-0.0547571120994423,0.2169610693605627,-0.0696356150211044,-0.0547571120994423,0.014878502921662096,0.0,
ADBE,Adobe Inc. Common Stock,-0.1695068790792847,0.186123109715377,-0.2297886085868688,-0.1695068790792847,0.06028172950758412,0.0,
ACN,Accenture plc Class A Ordinary Shares (Ireland),-0.0042753551461339,0.1419286528534803,-0.0049615248527055,-0.0042405961994027,0.0006861697065716002,3.47589467311997e-05,
INTC,Intel Corporation Common Stock,0.0009265484566038,0.0995487044188884,0.0009081228090182,0.0010287863848197,1.8425647585600027e-05,0.0001022379282159,buy
CMCSA,Comcast Corporation Class A Common Stock,-0.0271851339245224,0.0908444850350211,-0.0305850325037512,-0.0270660770178925,0.0033998985792287988,0.00011905690662989896,
DIS,Walt Disney Company (The) Common Stock,0.0044532429388522,0.0287901077407054,0.0043789808933343,0.0045884797361922,7.426204551789963e-05,0.00013523679734000083,buy
AMAT,Applied Materials Inc. Common Stock,-0.0098523507604002,0.1611820892732517,-0.0115953232168779,-0.0095347538796696,0.0017429724564777,0.00031759688073060115,
LOW,Lowe's Companies Inc. Common Stock,0.0037548251392453,0.0772925201975438,0.0036074088729685,0.0042857056951753,0.00014741626627680013,0.00053088055593,buy
WMT,Walmart Inc. Common Stock,0.0065204251369244,0.1037301277594995,0.0062734015353262,0.0071888177329138,0.00024702360159819994,0.0006683925959894005,buy
JNJ,Johnson & Johnson Common Stock,0.0315813053789052,-0.0194026593443609,0.02946501392162,0.0322994611900414,0.002116291457285202,0.000718155811136198,buy
AXP,American Express Company Common Stock,0.0058781754088654,0.1230048032601177,0.0058271132203685,0.0066018830844266,5.1062188496900536e-05,0.0007237076755611995,buy
WFC,Wells Fargo & Company Common Stock,0.008646021885328,0.1012152064617639,0.008646021885328,0.0094463770810829,0.0,0.0008003551957548993,buy
TD,Toronto Dominion Bank (The) Common Stock,0.0043648249254369,0.1906758055824673,0.0043648249254369,0.0051780397376913,0.0,0.0008132148122544005,buy
MCD,McDonald's Corporation Common Stock,0.0193373866806439,0.0879814022766467,0.0193373866806439,0.0206647825535359,0.0,0.0013273958728920003,buy
ABT,Abbott Laboratories Common Stock,0.0155242779523715,0.1088926246523453,0.0155242779523715,0.0169737541184953,0.0,0.0014494761661238004,buy
CAT,Caterpillar Inc. Common Stock,0.015936342151322,0.0868325277550173,0.015338518476526,0.0174735000290595,0.0005978236747959994,0.0015371578777375015,buy
EQNR,Equinor ASA,0.013982451151002,0.1282813396741494,0.0137834448040694,0.0156110905386335,0.00019900634693260054,0.0016286393876314992,buy
SAP,SAP  SE ADS,0.0222614259764169,0.0593604000914172,0.0212859447188523,0.0239124399133015,0.0009754812575645984,0.001651013936884601,buy
SHEL,Royal Dutch Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,0.0059528471969565,0.2449226938346544,0.0056285265286422,0.0076305592062032,0.00032432066831430007,0.0016777120092466994,buy
IBM,International Business Machines Corporation Common Stock,0.0247380198874692,0.0967335081532274,0.0245430430908958,0.0265504108289019,0.00019497679657340047,0.0018123909414326997,buy
AMZN,Amazon.com Inc. Common Stock,0.0171906849460441,0.1046251100272993,0.0168655158208187,0.0190434903329256,0.00032516912522539965,0.0018528053868815016,buy
SAP,SAP  SE ADS,0.0145685800920348,0.093679290584402,0.0138210186624476,0.0165420244134294,0.0007475614295871999,0.0019734443213946015,buy
JPM,JP Morgan Chase & Co. Common Stock,0.0266805885892567,0.0824578137521619,0.0254953028135279,0.028712511340299,0.0011852857757288018,0.0020319227510422998,buy
VZ,Verizon Communications Inc. Common Stock,0.0905540205128728,0.0744225536718621,0.0864633730896743,0.0926378698363979,0.004090647423198493,0.0020838493235250943,buy
SPGI,S&P Global Inc. Common Stock,0.1418013418643192,0.0821168003474734,0.1329684554633328,0.1440546052235653,0.008832886400986395,0.0022532633592461104,buy
MCD,McDonald's Corporation Common Stock,0.0236562487782415,0.1374558654324254,0.0236562487782415,0.0263483208206814,0.0,0.002692072042439899,buy
PEP,PepsiCo Inc. Common Stock,0.0693494662054298,0.0687708122398064,0.0643942488537371,0.0721841996589628,0.004955217351692701,0.0028347334535330088,buy
TXN,Texas Instruments Incorporated Common Stock,0.0281337640771063,0.1248699336655158,0.0275485180783086,0.0311163796951654,0.0005852459987976989,0.0029826156180591014,buy
AAPL,Apple Inc. Common Stock,0.0292031793315385,0.1086029450748445,0.0288928341653983,0.0322250285058475,0.00031034516614020236,0.003021849174308998,buy
EQNR,Equinor ASA,0.0192429774510662,0.1098977639142298,0.0153652215892965,0.0223367791924509,0.003877755861769699,0.0030938017413847003,sell
TXN,Texas Instruments Incorporated Common Stock,0.0266407098754216,0.109941785785263,0.0259527770058867,0.0297446891778337,0.0006879328695348977,0.003103979302412102,buy
PM,Philip Morris International Inc Common Stock,0.0411244152938886,0.116448272006926,0.0407528655177253,0.0442709268214446,0.0003715497761632991,0.0031465115275560035,buy
AMGN,Amgen Inc. Common Stock,0.0623468287659931,0.0928270249895651,0.0601348064264781,0.0657425781276871,0.0022120223395150004,0.0033957493616940046,buy
VZ,Verizon Communications Inc. Common Stock,0.0742787190339007,0.1227658271194281,0.0742787190339007,0.077880279312152,0.0,0.0036015602782513007,buy
TM,Toyota Motor Corporation Common Stock,0.0789276553200145,0.1200901703307966,0.0783433129322705,0.0826411468059353,0.0005843423877440052,0.003713491485920803,buy
RY,Royal Bank Of Canada Common Stock,0.0588277272315529,-0.0120747015567408,0.054125520326427,0.0625864296579921,0.004702206905125898,0.003758702426439206,buy
RTX,Raytheon Technologies Corporation Common Stock,0.0919869756607275,-0.028406648363103,0.0784074939023284,0.0958787277617235,0.013579481758399098,0.0038917521009960016,sell
TM,Toyota Motor Corporation Common Stock,0.0766217070271624,0.0976641714060129,0.0748033356966522,0.0805211371487789,0.0018183713305101878,0.003899430121616504,buy
QCOM,QUALCOMM Incorporated Common Stock,0.1133061702383895,0.0635251823767566,0.1028520868125755,0.1172928578341612,0.010454083425813998,0.0039866875957716985,buy
V,Visa Inc.,0.0928219130554203,0.1091874376756381,0.0904290357356723,0.0968883129506445,0.0023928773197479936,0.004066399895224199,buy
AMT,American Tower Corporation (REIT) Common Stock,0.0449959076533812,0.1178753218355278,0.0433141368697742,0.0491496120456421,0.0016817707836069978,0.004153704392260905,buy
TSLA,Tesla Inc. Common Stock,0.0333611507548144,0.1206635883031525,0.0324790258114604,0.0375385387763496,0.0008821249433539971,0.004177388021535201,buy
UPS,United Parcel Service Inc. Common Stock,0.029051469601537,0.1088312565541626,0.0267614740629328,0.0332723765328221,0.002289995538604199,0.004220906931285098,buy
V,Visa Inc.,0.0602561739715781,0.1129413546483233,0.0572346341893537,0.0645184029662272,0.0030215397822244,0.004262228994649099,buy
TTE,TotalEnergies SE,0.0372033854621458,0.1210057841750513,0.0360830515357221,0.0416047636575218,0.0011203339264237028,0.0044013781953759976,buy
CSCO,Cisco Systems Inc. Common Stock (DE),0.0131616116038601,0.3522583114159912,0.0131616116038601,0.0176246706629381,0.0,0.0044630590590779996,buy
WFC,Wells Fargo & Company Common Stock,0.0612139972061255,0.0799767617055985,0.0561420699394395,0.0658615560024644,0.005071927266685997,0.0046475587963389076,buy
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,0.0606843421014289,0.1197732314748345,0.0588846234409801,0.0653671565417684,0.0017997186604488055,0.004682814440339501,buy
CMCSA,Comcast Corporation Class A Common Stock,0.0384156753544372,0.1299709750010143,0.0362423498500643,0.0431686462419347,0.0021733255043729013,0.004752970887497501,buy
