symbol,company,actual,predicted,minimum,maximum,min,max,suggest
BAC,Bank of America Corporation Common Stock,0.0729269749536201,0.1415156553162067,0.0729269749536201,0.0779289399285243,0.0,0.005001964974904197,buy
WMT,Walmart Inc. Common Stock,0.016013397529757,0.0922656127730315,0.0158383752789335,0.0172562683038165,0.00017502225082350123,0.0012428707740595006,buy
HON,Honeywell International Inc. Common Stock,0.0322598173304975,0.1887091801752371,0.0320642666364558,0.0373918599848153,0.00019555069404170178,0.005132042654317798,buy
AMZN,Amazon.com Inc. Common Stock,0.0339954006224584,0.1744629548749374,0.0336346210217625,0.0389162069206262,0.0003607796006959013,0.004920806298167803,buy
CMCSA,Comcast Corporation Class A Common Stock,0.0302765182299532,0.1329779078766421,0.0298932325498716,0.0334741588817913,0.0003832856800816027,0.0031976406518380955,buy
DE,Deere & Company Common Stock,0.0229777196034182,0.1043069597147997,0.0225869531107751,0.0250752929357231,0.00039076649264310065,0.0020975733323048973,buy
TM,Toyota Motor Corporation Common Stock,0.0789276553200145,0.1199573487216536,0.0783979133574782,0.0826877724364132,0.0005297419625363009,0.0037601171163987035,buy
DIS,Walt Disney Company (The) Common Stock,0.0166661856262962,0.2270558649666253,0.016052643051342,0.0203466608798995,0.0006135425749542005,0.0036804752536033006,buy
SHEL,Royal Dutch Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,0.0197967897308066,0.3213149756757353,0.0191257762790558,0.0271757672891124,0.0006710134517508015,0.007378977558305799,buy
AAPL,Apple Inc. Common Stock,0.0798399045116761,0.1735227820604585,0.0789887837055162,0.0894022247105584,0.0008511208061598996,0.009562320198882313,buy
ABT,Abbott Laboratories Common Stock,0.0670163481933009,0.1267686389925332,0.0660610712091681,0.0735542331186004,0.0009552769841328079,0.0065378849252994975,buy
COST,Costco Wholesale Corporation Common Stock,0.0373731481688611,0.1015104082394499,0.0363783525650091,0.0410364340789335,0.0009947956038520028,0.0036632859100724016,buy
PFE,Pfizer Inc. Common Stock,0.0612135486444761,0.1599199805538275,0.0599083098523322,0.0682037724883721,0.0013052387921438993,0.006990223843896005,buy
MCD,McDonald's Corporation Common Stock,0.0658800239227123,0.1198000772987413,0.0641629631664475,0.0718091976686863,0.0017170607562648071,0.005929173745974001,buy
AMGN,Amgen Inc. Common Stock,0.0505140144278222,0.0905679728790087,0.04873661011731,0.053623212247376,0.0017774043105121956,0.003109197819553801,buy
V,Visa Inc.,0.0850656618498491,0.1065766007548512,0.082916197752964,0.0890590104708696,0.002149464096885101,0.003993348621020507,buy
TXN,Texas Instruments Incorporated Common Stock,0.0615168892784325,0.1313804913683129,0.0593419281534039,0.0669221133509129,0.0021749611250285947,0.005405224072480404,buy
ASML,ASML Holding N.V. New York Registry Shares,0.0567377008997254,0.1210668416974035,0.0544764394687444,0.0630744743497568,0.0022612614309810014,0.006336773450031398,buy
NEE,NextEra Energy Inc. Common Stock,0.0828622118321269,0.1069222450207992,0.0804398165726606,0.0889114473005381,0.0024223952594663034,0.006049235468411199,buy
IBM,International Business Machines Corporation Common Stock,0.0822058181284143,0.51348816719954,0.0793323556342311,0.1267189355867134,0.0028734624941832015,0.0445131174582991,buy
TD,Toronto Dominion Bank (The) Common Stock,0.0751659949250919,0.286527565038348,0.0722156285663768,0.0954619903915266,0.002950366358715109,0.020295995466434694,buy
UPS,United Parcel Service Inc. Common Stock,0.0349177943789243,0.11096010430132,0.0318535786041513,0.0400616378190171,0.003064215774772998,0.005143843440092805,buy
ACN,Accenture plc Class A Ordinary Shares (Ireland),0.0796353381164709,0.120025194862058,0.0764537213766779,0.0854863001600243,0.003181616739793003,0.005850962043553398,buy
PM,Philip Morris International Inc Common Stock,0.1571163253774321,0.1913143727693901,0.1536705228425597,0.1652495025456359,0.003445802534872394,0.008133177168203803,buy
MRK,Merck & Company Inc. Common Stock (new),0.088886006574318,0.1030767428953256,0.0852907561666333,0.0937551306142362,0.0035952504076846997,0.004869124039918196,buy
JPM,JP Morgan Chase & Co. Common Stock,0.0709128456357218,0.1585295510139292,0.0672792994957511,0.0815023048920131,0.003633546139970703,0.010589459256291303,buy
BLK,BlackRock Inc. Common Stock,0.1722853793661068,0.167320124550217,0.1684810836281448,0.1994440603758938,0.00380429573796201,0.027158681009786995,buy
VZ,Verizon Communications Inc. Common Stock,0.0917330043002519,0.0736833064940859,0.0877357683893766,0.0938439846617349,0.003997235910875294,0.0021109803614829947,buy
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,0.1090102111746855,0.145563568462888,0.1045164143227374,0.1136693253984474,0.004493796851948104,0.004659114223761904,buy
RY,Royal Bank Of Canada Common Stock,0.0588277272315529,-0.0119868297976385,0.0541307294205599,0.0625910048227438,0.004696997810992996,0.0037632775911908972,buy
CSCO,Cisco Systems Inc. Common Stock (DE),0.080786378248372,0.3073464967793653,0.0757526437432225,0.1022827936503104,0.00503373450514949,0.021496415401938404,buy
PEP,PepsiCo Inc. Common Stock,0.0772385715300777,0.0696861357840462,0.0717133261358524,0.0801370296227202,0.005525245394225289,0.0028984580926424974,buy
CRM,Salesforce Inc. Common Stock,0.1084705143075684,0.2796191211402747,0.1025690884239782,0.1329734420267839,0.005901425883590203,0.0245029277192155,buy
INTU,Intuit Inc. Common Stock,0.1475505014521607,0.2374037159531272,0.1405711956228973,0.1685149936631169,0.006979305829263399,0.020964492210956198,buy
CAT,Caterpillar Inc. Common Stock,0.1458773480588229,0.155993612916662,0.1388949008299004,0.1562282156575455,0.0069824472289225226,0.010350867598722585,buy
BMY,Bristol-Myers Squibb Company Common Stock,0.1152554972185291,0.1474519254040146,0.1082567363996748,0.1255830570629894,0.006998760818854297,0.010327559844460293,buy
JNJ,Johnson & Johnson Common Stock,0.0723698755118981,0.0998328460682891,0.0650842502567611,0.0779469609556666,0.007285625255136999,0.005577085443768504,buy
GOOGL,Alphabet Inc. Class A Common Stock,0.1459617242730181,0.1636772261097346,0.1381696694412523,0.1560571022502556,0.007792054831765788,0.010095377977237502,buy
AZN,AstraZeneca PLC American Depositary Shares,0.0963890453882218,0.1097686479179959,0.0885069129382097,0.1028378185093517,0.007882132450012097,0.006448773121129903,buy
PG,Procter & Gamble Company (The) Common Stock,0.1367170811749998,0.1009353253227202,0.1284419570725768,0.1433841891390844,0.00827512410242301,0.006667107964084595,buy
WFC,Wells Fargo & Company Common Stock,0.1050682105341601,0.0759296427204108,0.0966461041133431,0.1114412752242937,0.008422106420817005,0.006373064690133601,buy
CVX,Chevron Corporation Common Stock,0.0857419200866368,0.1286375670902363,0.0771449319815202,0.1060504434882027,0.008596988105116596,0.0203085234015659,buy
TMUS,T-Mobile US Inc. Common Stock,0.1081527044366136,0.1776832320265429,0.0993271783672696,0.1197589792036439,0.008825526069343989,0.0116062747670303,buy
MSFT,Microsoft Corporation Common Stock,0.1489431635186485,0.1540629621588993,0.1398964830871248,0.1586918090024901,0.009046680431523707,0.009748645483841606,buy
DHR,Danaher Corporation Common Stock,0.1331908543165407,0.1174737125401508,0.1239976260033042,0.1385200439473097,0.009193228313236504,0.0053291896307690045,buy
LIN,Linde plc Ordinary Share,0.1380405462277925,0.128423352306986,0.127480114247384,0.1457494087769875,0.010560431980408486,0.007708862549195006,buy
QCOM,QUALCOMM Incorporated Common Stock,0.2610361478215692,0.4252748184996421,0.250008305213696,0.30929838499121,0.011027842607873206,0.04826223716964079,buy
ADBE,Adobe Inc. Common Stock,0.1020313583515947,0.2211591971064721,0.0904046683767799,0.1276278312679421,0.011626689974814794,0.02559647291634741,buy
UNH,UnitedHealth Group Incorporated Common Stock (DE),0.1322000676237714,0.1640656404892758,0.1204699798260158,0.1462971840964375,0.011730087797755598,0.014097116472666094,buy
GOOG,Alphabet Inc. Class C Capital Stock,0.1327698205704167,0.1236705949396433,0.1205097936636237,0.1423253312984903,0.012260026906792995,0.00955551072807359,buy
RTX,Raytheon Technologies Corporation Common Stock,0.144730496470931,0.1244515136331051,0.1304991707966054,0.1591268777521134,0.014231325674325612,0.014396381281182397,buy
TMO,Thermo Fisher Scientific Inc Common Stock,0.1928052789780835,0.1571283839463111,0.1744033460493584,0.2041717140577439,0.018401932928725107,0.011366435079660397,buy
SPGI,S&P Global Inc. Common Stock,0.1532522164828798,0.1304969219665702,0.1340752974113302,0.163124395364679,0.019176919071549586,0.009872178881799198,buy
ABBV,AbbVie Inc. Common Stock,0.2084237795980949,0.1464422399665327,0.1870598717360886,0.221404828236616,0.021363907862006315,0.012981048638521092,buy
MDT,Medtronic plc. Ordinary Shares,0.1743888248772139,0.1602225466193178,0.1519012491263112,0.1878411053871599,0.02248757575090271,0.013452280509945985,buy
GS,Goldman Sachs Group Inc. (The) Common Stock,0.2129266019202241,0.1715174899923197,0.1886202867301008,0.2378680431057102,0.0243063151901233,0.02494144118548608,buy
CVS,CVS Health Corporation Common Stock,0.213717670953856,0.1039466160745468,0.1877928963498477,0.2235319223971372,0.0259247746040083,0.009814251443281213,buy
INTC,Intel Corporation Common Stock,0.2771939903563908,0.1907469274357449,0.242983628162616,0.299044880853417,0.034210362193774796,0.02185089049702621,buy
